City Code,Name,State,Year,Total Population,Attended Population (water),Water Length,Water Volume Produced,Water Volume Consumed,Attended Population (sewer),Sewer Length,Sewer Volume,Percent Served,Served Population
411990,Ponta Grossa,PR,2018,348043,348008.0,1446.2,29025.77,16340.04,347974.0,1587.26,14357.07,0.9998994377131561,348008.0
411990,Ponta Grossa,PR,2017,344332,344297.0,1429.34,28683.62,16494.04,344264.0,1547.91,14417.34,0.9998983539142455,344297.0
411990,Ponta Grossa,PR,2016,341130,341095.0,1415.93,26622.74,15896.57,341097.0,1535.96,13783.55,0.9998973998182511,341095.0
411990,Ponta Grossa,PR,2015,337865,337798.0,1344.03,25657.15,15599.83,337865.0,1492.44,13403.34,0.9998016959436461,337798.0
411990,Ponta Grossa,PR,2014,334535,334535.0,1339.78,26218.81,16042.28,321127.0,1449.59,13678.74,1.0,334535.0
411990,Ponta Grossa,PR,2013,331084,331084.0,1324.74,25908.23,15510.86,317752.0,1379.31,12994.09,1.0,331084.0
411990,Ponta Grossa,PR,2012,317339,317339.0,1316.5,23870.1,15547.21,294336.0,1332.53,12433.05,1.0,317339.0
411990,Ponta Grossa,PR,2011,314518,314518.0,1308.24,22265.55,15081.34,263038.0,1316.44,11442.98,1.0,314518.0
411990,Ponta Grossa,PR,2010,311611,311611.0,1294.52,20677.93,14467.46,246145.0,1139.01,10438.75,1.0,311611.0
411990,Ponta Grossa,PR,2009,314681,310917.0,1283.45,19679.2,13941.77,222398.0,1017.52,9563.05,0.9880386804414629,310917.0
411990,Ponta Grossa,PR,2008,311106,302797.0,1272.8,18929.67,13248.71,200682.0,1010.0,8734.68,0.9732920612267202,302797.0
411990,Ponta Grossa,PR,2007,306351,296309.0,1141.4,19609.43,12983.8,188525.0,977.71,8208.74,0.9672206064285738,296309.0
411990,Ponta Grossa,PR,2006,304973,290934.0,1125.0,19553.8,12624.7,171909.0,757.0,7319.5,0.9539664166991833,290934.0
411990,Ponta Grossa,PR,2005,300196,286852.0,1123.0,19663.5,12572.29,156062.0,720.0,7092.2,0.9555490412930219,286852.0
411995,Pontal do Paraná,PR,2020,27915,27912.0,472.95,6366.33,3976.96,27912.0,416.9,1680.39,0.999892530897367,27912.0
411995,Pontal do Paraná,PR,2019,27284,27281.0,418.18,5933.0,3972.89,27281.0,413.45,1613.91,0.9998900454478815,27281.0
411995,Pontal do Paraná,PR,2018,26636,26633.0,404.46,5753.84,2788.92,26633.0,411.99,1246.95,0.9998873704760475,26633.0
411995,Pontal do Paraná,PR,2017,25393,25390.0,404.46,5037.08,2540.72,25390.0,347.19,815.5,0.9998818572047414,25390.0
411995,Pontal do Paraná,PR,2016,24878,24875.0,401.9,4296.91,2344.46,24701.0,194.77,568.02,0.9998794115282579,24875.0
411995,Pontal do Paraná,PR,2015,24352,24347.0,399.27,3483.18,2274.86,19530.0,130.34,513.56,0.9997946780551905,24347.0
411995,Pontal do Paraná,PR,2014,23816,23816.0,396.69,3433.56,2167.5,6525.0,117.66,514.67,1.0,23816.0
411995,Pontal do Paraná,PR,2013,23261,23261.0,394.42,2857.79,2017.36,18713.0,115.24,480.11,1.0,23261.0
411995,Pontal do Paraná,PR,2012,21917,21917.0,390.15,2869.88,1984.87,18760.0,109.4,472.65,1.0,21917.0
411995,Pontal do Paraná,PR,2011,21427,21427.0,389.93,2844.76,1759.03,17540.0,108.72,420.12,1.0,21427.0
411995,Pontal do Paraná,PR,2010,20920,20920.0,386.04,3247.49,1677.88,16805.0,105.77,389.72,1.0,20920.0
412000,Porecatu,PR,2020,12748,12746.0,112.7,1309.52,658.82,12746.0,78.29,624.08,0.9998431126451208,12746.0
412000,Porecatu,PR,2019,12914,12912.0,95.3,1486.33,662.8,12912.0,75.26,631.0,0.9998451293170203,12912.0
412000,Porecatu,PR,2018,13084,13082.0,95.3,1453.69,659.08,13082.0,75.03,624.5,0.9998471415469276,13082.0
412000,Porecatu,PR,2017,13754,13752.0,94.15,1358.6,690.01,13200.0,74.56,651.02,0.9998545877562891,13752.0
412000,Porecatu,PR,2016,13863,13861.0,91.67,1493.71,687.29,13121.0,74.26,645.58,0.9998557310827382,13861.0
412000,Porecatu,PR,2015,13973,13907.0,91.67,1521.3,682.63,12962.0,73.94,626.49,0.9952766048808416,13907.0
412000,Porecatu,PR,2014,14086,13363.0,65.25,1497.75,711.36,12027.0,73.94,641.28,0.9486724407212835,13363.0
412000,Porecatu,PR,2013,14203,13307.0,64.63,1525.94,689.73,12010.0,56.4,622.02,0.936914736323312,13307.0
412000,Porecatu,PR,2012,13934,13179.0,64.63,1496.15,684.83,11860.0,56.04,613.18,0.9458159896655662,13179.0
412000,Porecatu,PR,2011,14060,13063.0,64.63,1414.89,666.31,11741.0,56.04,597.77,0.9290896159317212,13063.0
412000,Porecatu,PR,2010,14189,12867.0,64.24,1218.95,652.79,11496.0,55.49,588.66,0.906829233913595,12867.0
412000,Porecatu,PR,2009,14189,11795.0,64.2,1130.83,628.89,10549.0,54.78,570.02,0.831277750370005,11795.0
412000,Porecatu,PR,2008,14358,11786.0,63.9,1102.31,602.94,10596.0,54.67,555.13,0.820866415935367,11786.0
412000,Porecatu,PR,2007,14174,11904.0,63.57,1081.78,601.41,10674.0,54.4,558.47,0.8398476082968817,11904.0
412000,Porecatu,PR,2006,14979,11986.0,63.0,1040.0,583.7,11477.0,54.0,554.4,0.8001869283663796,11986.0
412000,Porecatu,PR,2005,15116,12206.0,55.0,1044.84,573.41,11699.0,54.0,544.21,0.8074887536385287,12206.0
412010,Porto Amazonas,PR,2020,4874,4793.0,30.26,334.36,168.83,3845.0,21.81,133.87,0.9833812064013131,4793.0
412010,Porto Amazonas,PR,2019,4848,4667.0,28.1,313.3,163.35,3773.0,21.81,129.18,0.9626650165016502,4667.0
412010,Porto Amazonas,PR,2018,4821,4525.0,28.03,335.0,157.52,3684.0,20.23,122.47,0.9386019498029454,4525.0
412010,Porto Amazonas,PR,2017,4835,4477.0,28.03,351.06,159.46,3498.0,19.11,125.51,0.9259565667011376,4477.0
412010,Porto Amazonas,PR,2016,4809,4417.0,28.03,316.94,157.73,3457.0,19.11,122.86,0.9184861717612809,4417.0
412010,Porto Amazonas,PR,2015,4782,4455.0,28.03,317.97,154.17,3460.0,19.11,119.05,0.9316185696361355,4455.0
412010,Porto Amazonas,PR,2014,4755,4281.0,28.03,306.96,157.88,3248.0,19.11,122.15,0.9003154574132493,4281.0
412010,Porto Amazonas,PR,2013,4727,4196.0,28.03,272.01,152.88,3270.0,19.11,117.59,0.8876665961497778,4196.0
412010,Porto Amazonas,PR,2012,4556,4183.0,28.03,269.67,157.69,3261.0,19.11,122.52,0.9181299385425812,4183.0
412010,Porto Amazonas,PR,2011,4536,4073.0,28.03,254.34,147.56,3229.0,19.11,113.93,0.8979276895943563,4073.0
412010,Porto Amazonas,PR,2010,4514,4022.0,27.97,270.28,148.9,3191.0,19.11,115.1,0.8910057598582188,4022.0
412010,Porto Amazonas,PR,2009,4348,4176.0,27.92,261.69,142.79,3300.0,18.71,111.47,0.9604415823367065,4176.0
412010,Porto Amazonas,PR,2008,4341,4115.0,27.91,262.38,138.19,3230.0,18.07,107.13,0.9479382630730246,4115.0
412010,Porto Amazonas,PR,2007,4212,4006.0,27.11,250.53,137.26,3115.0,16.02,103.19,0.9510921177587844,4006.0
412010,Porto Amazonas,PR,2006,4722,3901.0,27.0,213.3,135.2,3016.0,16.0,101.5,0.8261329944938586,3901.0
412010,Porto Amazonas,PR,2005,4648,3884.0,27.0,190.95,131.54,3029.0,16.0,95.08,0.8356282271944923,3884.0
412020,Porto Rico,PR,2020,2556,2555.0,77.25,309.34,269.88,2555.0,31.18,188.28,0.9996087636932708,2555.0
412020,Porto Rico,PR,2019,2559,2558.0,74.24,275.26,236.51,2558.0,31.18,160.14,0.9996092223524814,2558.0
412020,Porto Rico,PR,2018,2561,2560.0,72.81,226.46,208.18,2560.0,29.82,143.82,0.9996095275283092,2560.0
412020,Porto Rico,PR,2017,2611,2610.0,53.32,230.88,201.13,2610.0,29.74,128.87,0.9996170049789352,2610.0
412020,Porto Rico,PR,2016,2610,2609.0,46.31,223.02,185.53,2380.0,24.06,105.31,0.9996168582375479,2609.0
412020,Porto Rico,PR,2015,2608,2607.0,35.27,223.69,187.09,1591.0,15.25,72.89,0.9996165644171779,2607.0
412020,Porto Rico,PR,2014,2606,2606.0,35.15,217.68,185.61,1110.0,14.08,65.94,1.0,2606.0
412020,Porto Rico,PR,2013,2605,2605.0,25.83,201.53,179.23,1060.0,5.28,26.91,1.0,2605.0
412020,Porto Rico,PR,2012,2527,2527.0,25.83,199.81,177.13,215.0,5.28,3.78,1.0,2527.0
412033,Prado Ferreira,PR,2020,3780,3319.0,23.85,884.72,580.51,3319.0,20.85,525.47,0.8780423280423281,3319.0
412033,Prado Ferreira,PR,2019,3753,3295.0,22.55,898.11,580.05,3295.0,19.05,525.05,0.8779642952304823,3295.0
412033,Prado Ferreira,PR,2018,3726,3726.0,21.5,866.11,551.78,3726.0,18.05,519.66,1.0,3726.0
412033,Prado Ferreira,PR,2014,3641,3157.0,25.75,255.36,205.69,2850.0,14.5,125.29,0.8670694864048338,3157.0
412035,Pranchita,PR,2020,5095,4845.0,49.31,344.51,200.72,2796.0,31.04,115.84,0.9509322865554465,4845.0
412035,Pranchita,PR,2019,5157,4653.0,45.61,370.51,209.55,2757.0,29.71,123.44,0.9022687609075044,4653.0
412035,Pranchita,PR,2018,5221,4635.0,44.69,340.1,192.25,2739.0,29.6,114.72,0.8877609653323119,4635.0
412035,Pranchita,PR,2017,5477,4563.0,45.05,294.2,192.73,2718.0,29.6,102.7,0.8331203213438013,4563.0
412035,Pranchita,PR,2016,5517,4425.0,42.74,286.7,188.61,1965.0,21.4,81.46,0.8020663404023926,4425.0
412035,Pranchita,PR,2015,5558,4344.0,41.19,282.2,178.44,1899.0,20.68,78.55,0.7815761065131342,4344.0
412035,Pranchita,PR,2014,5600,4200.0,28.67,289.41,175.66,656.0,6.61,46.44,0.75,4200.0
412035,Pranchita,PR,2013,5643,4104.0,28.07,263.12,169.71,525.0,6.61,29.72,0.7272727272727273,4104.0
412035,Pranchita,PR,2012,5533,3969.0,26.37,275.79,168.36,486.0,6.61,30.42,0.7173323694198446,3969.0
412035,Pranchita,PR,2011,5580,3849.0,18.5,275.88,160.17,480.0,6.59,28.05,0.6897849462365592,3849.0
412035,Pranchita,PR,2010,5628,3738.0,18.23,229.03,154.7,462.0,6.59,28.72,0.664179104477612,3738.0
412035,Pranchita,PR,2009,5885,3550.0,17.85,219.01,152.26,455.0,6.59,28.71,0.6032285471537808,3550.0
412035,Pranchita,PR,2008,5925,3369.0,17.85,220.93,141.3,392.0,6.59,27.29,0.5686075949367089,3369.0
412035,Pranchita,PR,2007,5811,3308.0,17.55,227.99,138.61,398.0,6.59,25.86,0.5692651867148512,3308.0
412035,Pranchita,PR,2006,5559,3289.0,17.0,209.0,127.7,413.0,7.0,24.9,0.5916531750314805,3289.0
412035,Pranchita,PR,2005,5665,3257.0,17.0,204.83,125.89,436.0,7.0,26.34,0.5749338040600177,3257.0
412040,Presidente Castelo Branco,PR,2020,5351,4586.0,25.26,351.0,305.0,3668.0,19.4,260.0,0.8570360680246683,4586.0
412040,Presidente Castelo Branco,PR,2019,5306,4586.0,25.26,351.0,305.0,3668.0,19.4,260.0,0.8643045608744817,4586.0
412040,Presidente Castelo Branco,PR,2018,5260,4586.0,25.26,351.0,305.0,3668.0,19.4,260.0,0.8718631178707225,4586.0
412040,Presidente Castelo Branco,PR,2017,5227,4586.0,25.26,351.0,305.0,3668.0,19.4,260.0,0.8773675148268605,4586.0
412040,Presidente Castelo Branco,PR,2016,5186,4986.0,25.26,351.0,305.0,1866.0,8.91,129.0,0.9614346317007327,4986.0
412040,Presidente Castelo Branco,PR,2015,5144,5144.0,23.0,417.0,362.0,420.0,2.02,25.0,1.0,5144.0
412040,Presidente Castelo Branco,PR,2014,5101,4902.0,35.0,261.0,256.0,420.0,2.02,25.0,0.9609880415604783,4902.0
412040,Presidente Castelo Branco,PR,2013,5056,4857.0,33.0,261.0,256.0,420.0,2.02,25.0,0.9606408227848101,4857.0
412040,Presidente Castelo Branco,PR,2012,4857,4857.0,33.0,260.0,249.0,420.0,2.02,20.0,1.0,4857.0
412040,Presidente Castelo Branco,PR,2011,4821,4821.0,33.0,260.0,249.0,420.0,2.01,20.0,1.0,4821.0
412040,Presidente Castelo Branco,PR,2010,4784,4782.0,32.5,236.0,229.0,420.0,2.01,18.0,0.9995819397993311,4782.0
412040,Presidente Castelo Branco,PR,2009,4934,4889.0,32.0,225.0,216.0,420.0,2.0,16.0,0.9908796108633968,4889.0
412050,Primeiro de Maio,PR,2020,11130,11128.0,66.43,804.96,543.54,7535.0,47.58,279.02,0.9998203054806828,11128.0
412050,Primeiro de Maio,PR,2019,11123,10920.0,48.48,927.35,554.95,4532.0,45.64,250.42,0.9817495280050346,10920.0
412050,Primeiro de Maio,PR,2018,11114,10914.0,48.48,964.59,541.04,4572.0,45.64,247.33,0.9820046787835163,10914.0
412050,Primeiro de Maio,PR,2017,11286,10841.0,43.44,905.71,565.04,4587.0,40.89,258.67,0.9605706184653553,10841.0
412050,Primeiro de Maio,PR,2016,11265,10847.0,43.44,944.3,566.31,4623.0,40.89,264.72,0.9628939192188194,10847.0
412050,Primeiro de Maio,PR,2015,11243,10489.0,43.34,898.39,565.85,4666.0,40.89,211.69,0.9329360490972161,10489.0
412050,Primeiro de Maio,PR,2014,11222,10446.0,43.34,954.76,595.17,5081.0,40.69,296.02,0.9308501158438781,10446.0
412050,Primeiro de Maio,PR,2013,11199,10425.0,43.14,891.9,565.94,2466.0,31.39,133.08,0.9308866863112778,10425.0
412050,Primeiro de Maio,PR,2012,10848,9983.0,43.14,929.48,562.84,2166.0,31.39,127.82,0.9202617994100295,9983.0
412050,Primeiro de Maio,PR,2011,10840,9792.0,39.54,840.17,542.76,2193.0,31.39,32.53,0.9033210332103321,9792.0
412060,Prudentópolis,PR,2020,52513,31281.0,214.3,2040.88,1093.21,26244.0,179.08,890.1,0.5956810694494696,31281.0
412060,Prudentópolis,PR,2019,52241,30697.0,186.6,2065.14,1087.2,25455.0,177.2,867.75,0.5876036063628185,30697.0
412060,Prudentópolis,PR,2018,51961,30417.0,174.84,2060.89,1064.57,24132.0,168.78,824.96,0.5853813437000828,30417.0
412060,Prudentópolis,PR,2017,52125,29682.0,173.99,2001.51,1067.24,23083.0,167.67,819.64,0.5694388489208633,29682.0
412060,Prudentópolis,PR,2016,51849,29230.0,172.7,1923.4,1025.91,22556.0,167.29,797.39,0.5637524349553511,29230.0
412060,Prudentópolis,PR,2015,51567,28668.0,163.35,1792.84,989.67,22132.0,165.79,763.48,0.5559369364128222,28668.0
412060,Prudentópolis,PR,2014,51281,28267.0,158.03,1608.12,1006.83,19811.0,157.03,751.84,0.5512177999648993,28267.0
412060,Prudentópolis,PR,2013,50983,27166.0,154.63,1559.33,981.19,19247.0,152.47,714.99,0.5328442814271424,27166.0
412060,Prudentópolis,PR,2012,49150,26045.0,151.87,1597.74,957.62,18467.0,150.54,695.09,0.5299084435401831,26045.0
412060,Prudentópolis,PR,2011,48933,25086.0,150.36,1274.7,910.2,17722.0,149.72,665.18,0.5126601679847955,25086.0
412060,Prudentópolis,PR,2010,48792,24495.0,149.16,1319.15,889.74,16396.0,144.12,629.84,0.5020290211510083,24495.0
412060,Prudentópolis,PR,2009,51008,22084.0,145.47,1258.05,854.52,14947.0,143.3,609.82,0.4329516938519448,22084.0
412060,Prudentópolis,PR,2008,50614,21405.0,135.26,1261.89,788.74,14571.0,135.71,563.75,0.42290670565456195,21405.0
412060,Prudentópolis,PR,2007,48708,20816.0,123.62,1235.46,759.55,13974.0,135.71,529.14,0.42736306150940295,20816.0
412060,Prudentópolis,PR,2006,45852,20090.0,121.0,1132.4,731.3,13380.0,135.0,502.1,0.4381488266596877,20090.0
412060,Prudentópolis,PR,2005,45927,19557.0,118.0,1159.85,731.29,13135.0,135.0,478.91,0.42582794434646287,19557.0
412070,Quatiguá,PR,2020,7477,7476.0,58.38,482.5,385.43,4844.0,18.52,178.08,0.9998662565199946,7476.0
412070,Quatiguá,PR,2019,7449,7448.0,47.35,486.42,380.64,4137.0,18.42,171.45,0.9998657537924553,7448.0
412070,Quatiguá,PR,2018,7420,7419.0,47.1,549.27,385.96,4038.0,18.42,170.31,0.9998652291105121,7419.0
412070,Quatiguá,PR,2017,7472,7471.0,46.55,574.0,385.1,3655.0,18.17,119.86,0.9998661670235546,7471.0
412070,Quatiguá,PR,2016,7441,7440.0,43.05,654.2,373.23,2368.0,18.17,102.58,0.9998656094610939,7440.0
412070,Quatiguá,PR,2015,7410,7409.0,42.8,569.04,366.36,2286.0,18.06,93.67,0.9998650472334683,7409.0
412070,Quatiguá,PR,2014,7377,7377.0,42.65,551.06,377.39,1958.0,18.06,95.6,1.0,7377.0
412070,Quatiguá,PR,2013,7344,7344.0,42.64,523.4,360.27,1947.0,18.06,92.19,1.0,7344.0
412070,Quatiguá,PR,2012,7091,7091.0,42.03,469.53,362.94,1886.0,17.66,94.16,1.0,7091.0
412070,Quatiguá,PR,2011,7069,7069.0,40.05,504.57,355.7,1868.0,15.68,92.88,1.0,7069.0
412070,Quatiguá,PR,2010,7045,6797.0,39.71,444.29,351.22,1676.0,15.68,87.76,0.9647977288857346,6797.0
412070,Quatiguá,PR,2009,7148,6281.0,39.61,429.22,334.27,1562.0,14.2,86.07,0.8787073307218802,6281.0
412070,Quatiguá,PR,2008,7116,6258.0,39.61,406.05,320.01,1582.0,14.2,83.62,0.8794266441821248,6258.0
412070,Quatiguá,PR,2007,6877,6697.0,39.47,381.68,310.67,1713.0,14.2,67.18,0.9738257961320343,6697.0
412080,Quatro Barras,PR,2020,23911,23908.0,187.1,521.47,1056.12,20117.0,136.65,798.08,0.9998745347329681,23908.0
412080,Quatro Barras,PR,2019,23559,23556.0,175.14,716.09,1100.89,19716.0,124.45,828.42,0.9998726601298866,23556.0
412080,Quatro Barras,PR,2018,23199,23196.0,174.22,700.61,1066.01,18282.0,124.33,781.84,0.9998706840812104,23196.0
412080,Quatro Barras,PR,2017,22651,22648.0,168.36,777.99,1054.78,17454.0,123.48,773.12,0.9998675555163128,22648.0
412080,Quatro Barras,PR,2016,22353,22350.0,167.29,1763.67,1042.94,17075.0,123.09,733.78,0.9998657898268689,22350.0
412080,Quatro Barras,PR,2015,22048,22044.0,160.76,1775.62,1026.81,16909.0,110.39,714.19,0.9998185776487664,22044.0
412080,Quatro Barras,PR,2014,21738,21618.0,158.39,1743.51,1071.64,15339.0,100.16,742.59,0.9944797129450731,21618.0
412080,Quatro Barras,PR,2013,21417,21105.0,154.59,1561.99,998.94,15387.0,99.86,721.05,0.9854321333520101,21105.0
412080,Quatro Barras,PR,2012,20409,20101.0,153.0,1641.29,978.9,14282.0,98.16,702.22,0.9849086187466314,20101.0
412080,Quatro Barras,PR,2011,20135,19217.0,149.72,1721.89,917.69,13535.0,96.88,586.82,0.9544077477030047,19217.0
412080,Quatro Barras,PR,2010,19851,18230.0,148.25,1494.52,863.84,10941.0,85.71,492.96,0.9183416452571659,18230.0
412080,Quatro Barras,PR,2006,20709,19735.0,128.0,1150.1,661.3,11983.0,111.0,414.2,0.9529673088995123,19735.0
412080,Quatro Barras,PR,2005,20017,16550.0,125.0,1459.7,681.03,9479.0,100.0,390.0,0.8267972223609932,16550.0
412090,Quedas do Iguaçu,PR,2020,34409,26518.0,163.67,1333.25,1098.59,14816.0,114.33,584.81,0.7706704641227586,26518.0
412090,Quedas do Iguaçu,PR,2019,34103,25691.0,155.41,1257.57,1023.53,14273.0,109.43,573.79,0.7533354836817875,25691.0
412090,Quedas do Iguaçu,PR,2018,33788,25336.0,154.96,1215.28,983.33,13876.0,109.35,564.82,0.7498520184680951,25336.0
412090,Quedas do Iguaçu,PR,2017,33543,25239.0,145.33,1256.64,1041.27,13879.0,111.29,598.34,0.7524371701994454,25239.0
412090,Quedas do Iguaçu,PR,2016,33265,24761.0,140.3,1251.84,1007.7,13853.0,108.5,564.81,0.7443559296557943,24761.0
412090,Quedas do Iguaçu,PR,2015,32982,24732.0,128.57,1235.71,1001.59,13188.0,102.15,548.15,0.749863561942878,24732.0
412090,Quedas do Iguaçu,PR,2014,32693,24428.0,105.46,1287.97,1040.6,12669.0,95.03,565.7,0.7471935888416481,24428.0
412090,Quedas do Iguaçu,PR,2013,32393,23743.0,95.34,1222.28,1007.22,12726.0,93.91,549.32,0.7329669990430031,23743.0
412090,Quedas do Iguaçu,PR,2012,31095,23136.0,94.0,1174.99,983.74,12461.0,93.76,545.88,0.7440424505547516,23136.0
412090,Quedas do Iguaçu,PR,2011,30854,22832.0,91.48,1115.47,919.97,12215.0,92.81,518.45,0.7400012964283399,22832.0
412090,Quedas do Iguaçu,PR,2010,30605,21999.0,90.46,1067.61,865.95,11818.0,92.75,493.13,0.7188041169743506,21999.0
412090,Quedas do Iguaçu,PR,2009,31976,21421.0,89.61,1073.59,837.06,11414.0,92.42,472.06,0.6699086815111334,21421.0
412090,Quedas do Iguaçu,PR,2008,31572,21158.0,89.25,1047.1,780.13,11480.0,90.48,442.28,0.6701507665019638,21158.0
412090,Quedas do Iguaçu,PR,2007,30181,20956.0,83.05,1015.96,763.8,11332.0,88.48,422.95,0.6943441237864882,20956.0
412090,Quedas do Iguaçu,PR,2006,28729,20551.0,79.0,1063.4,726.5,10524.0,88.0,397.4,0.7153399004490236,20551.0
412090,Quedas do Iguaçu,PR,2005,28521,20026.0,79.0,990.6,720.93,10470.0,88.0,397.52,0.7021492935030329,20026.0
412120,Quitandinha,PR,2020,19221,7764.0,66.12,421.68,298.84,1637.0,16.56,74.51,0.4039331980646168,7764.0
412120,Quitandinha,PR,2019,19049,7613.0,61.21,414.85,301.05,1569.0,16.56,78.16,0.39965352511942887,7613.0
412120,Quitandinha,PR,2018,18873,7467.0,44.39,432.61,285.12,1579.0,16.56,77.03,0.39564457161023686,7467.0
412120,Quitandinha,PR,2017,18733,7254.0,41.35,418.23,285.52,1333.0,14.02,64.32,0.38723108952116586,7254.0
412120,Quitandinha,PR,2016,18578,7303.0,39.78,384.79,283.3,1337.0,13.9,63.85,0.39309936484013347,7303.0
412120,Quitandinha,PR,2015,18419,7180.0,38.87,389.12,274.75,1282.0,13.84,62.0,0.3898148650849666,7180.0
412140,Realeza,PR,2020,16950,16948.0,142.33,1029.52,788.08,11789.0,97.58,505.95,0.999882005899705,16948.0
412140,Realeza,PR,2019,16922,16773.0,137.38,1013.24,767.61,11493.0,96.98,508.98,0.9911948942205413,16773.0
412140,Realeza,PR,2018,16894,16415.0,133.39,954.07,734.65,11107.0,93.44,490.19,0.9716467384870369,16415.0
412140,Realeza,PR,2017,17111,15945.0,133.43,947.87,750.1,10764.0,92.96,496.83,0.9318567003681842,15945.0
412140,Realeza,PR,2016,17068,15598.0,132.33,1006.53,741.52,10390.0,92.27,479.38,0.9138739161003047,15598.0
412140,Realeza,PR,2015,17023,15234.0,125.82,1022.01,720.51,9995.0,82.82,448.71,0.8949068906773189,15234.0
412140,Realeza,PR,2014,16978,14836.0,88.11,1007.06,720.39,8106.0,70.23,414.94,0.8738367298857345,14836.0
412140,Realeza,PR,2013,16932,13897.0,86.67,991.68,665.06,7911.0,68.89,356.68,0.8207536026458776,13897.0
412140,Realeza,PR,2012,16386,13278.0,85.68,971.48,650.58,6987.0,62.55,342.51,0.8103258879531308,13278.0
412140,Realeza,PR,2011,16363,12833.0,79.75,869.73,607.1,6569.0,51.98,304.0,0.7842693882539876,12833.0
412150,Rebouças,PR,2020,14946,10779.0,63.02,515.49,376.71,8493.0,46.47,297.09,0.7211963067041349,10779.0
412150,Rebouças,PR,2019,14899,10239.0,53.43,504.12,367.76,7931.0,45.04,288.97,0.6872273306933351,10239.0
412150,Rebouças,PR,2018,14851,10022.0,53.43,479.7,355.83,7752.0,45.04,279.96,0.6748367113325702,10022.0
412150,Rebouças,PR,2017,14981,9997.0,53.43,458.78,351.42,7699.0,45.04,276.16,0.667311928442694,9997.0
412150,Rebouças,PR,2016,14926,9825.0,53.32,458.78,344.01,7649.0,39.84,264.89,0.6582473536111483,9825.0
412150,Rebouças,PR,2015,14869,9642.0,52.61,459.64,337.75,7055.0,39.26,254.79,0.6484632456789293,9642.0
412150,Rebouças,PR,2014,14812,9306.0,49.22,469.89,346.4,6461.0,39.26,258.23,0.6282743721307048,9306.0
412150,Rebouças,PR,2013,14752,8970.0,48.63,466.42,327.17,6512.0,39.03,246.45,0.6080531453362256,8970.0
412150,Rebouças,PR,2012,14254,8622.0,48.63,432.51,312.66,6101.0,36.03,221.93,0.6048828399045881,8622.0
412150,Rebouças,PR,2011,14216,8327.0,47.74,377.07,298.29,5595.0,35.81,211.55,0.5857484524479459,8327.0
412150,Rebouças,PR,2010,14176,8167.0,46.78,384.13,286.64,5520.0,35.77,203.54,0.5761145598194131,8167.0
412150,Rebouças,PR,2009,14637,9061.0,46.78,392.13,274.72,5931.0,35.77,186.73,0.6190476190476191,9061.0
412150,Rebouças,PR,2008,14558,8783.0,46.71,385.33,261.8,5555.0,35.27,170.63,0.60331089435362,8783.0
412150,Rebouças,PR,2007,14053,8607.0,45.99,420.84,255.11,5068.0,35.28,162.35,0.6124670888778196,8607.0
412150,Rebouças,PR,2006,14191,8048.0,45.0,384.0,248.7,4736.0,35.0,154.5,0.5671200056373759,8048.0
412150,Rebouças,PR,2005,14111,7901.0,45.0,353.13,247.96,4701.0,35.0,155.77,0.5599177946283042,7901.0
412160,Renascença,PR,2020,6787,4593.0,44.38,274.5,189.59,3858.0,24.65,152.37,0.6767349344334758,4593.0
